"vals","group",".sample"
0.775759981725441,1,1
0.840441386659529,1,1
0.86970004486642,1,1
0.819551181566461,2,1
0.79442540719576,1,1
0.80425424497696,1,1
0.817021031138439,2,1
0.857527331367355,2,1
0.855573490600656,2,1
0.813252775368888,2,1
0.775065300481326,2,1
0.86118986691851,2,1
0.860357655320972,1,1
0.82290222055793,1,1
0.831738324289004,2,1
0.821136114462651,1,1
0.793433699231869,1,1
0.888965620716429,2,1
0.875672173181143,2,1
0.781849827887652,2,1
0.816375846373621,1,1
0.856419838912388,2,1
0.850865726016728,1,1
0.833239959364025,1,1
0.85092063029025,1,1
0.803579238814264,2,1
0.849113178813478,1,1
0.829699884149087,1,1
0.827467236579614,1,1
0.801094067781114,1,1
0.789083304716382,1,1
0.841411062342876,1,1
0.781778379516865,2,1
0.753118823666358,2,1
0.843075860224951,1,1
0.782203718735511,2,1
0.819274585889065,1,1
0.827930823670452,2,1
0.894588655974237,1,1
0.833729035130046,2,1
0.863608231964736,1,1
0.80653204456742,2,1
0.807841971668502,1,1
0.80785510668338,2,1
0.82718162860251,2,1
0.71088701746622,2,1
0.85307421805902,2,1
0.785192159770377,2,1
0.830550505809769,1,1
0.796966296765807,2,1
0.769023456753544,2,1
0.814767805289299,2,1
0.811144253411572,1,1
0.859763486392842,1,1
0.814400536368756,2,1
0.8009625654024,2,1
0.852307618212463,2,1
0.801936550913353,1,1
0.833455555646707,2,1
0.845256801234602,1,1
0.773063122443364,2,1
0.82452106121712,1,1
0.791202016543588,1,1
0.852068827397831,1,1
0.812961318954563,1,1
0.828116388412423,2,1
0.843434130669818,2,1
0.830148525280482,2,1
0.849513890149964,1,1
0.827922075426519,2,1
0.816663211774733,1,1
0.863674034898097,2,1
0.779390450155484,2,1
0.847135745307058,2,1
0.779632198467575,1,1
0.941322162141115,2,1
0.834066598613688,2,1
0.83932502009763,1,1
0.840808905015393,2,1
0.851503597737816,1,1
0.833192471729444,2,1
0.896289231420705,2,1
0.822443121813348,1,1
0.88390635766702,1,1
0.784963316693955,2,1
0.878844069442675,1,1
0.824842663675646,2,1
0.738030490971467,2,1
0.824536506242799,2,1
0.833771175412635,1,1
0.819481057466753,2,1
0.838775648318871,1,1
0.873824201403115,2,1
0.78744625416678,2,1
0.776191297394863,2,1
0.823898818543929,1,1
0.630683257995574,2,1
0.674185571958911,1,1
0.641376042516208,1,1
0.68734295561522,1,1
0.642172354828004,1,1
0.658111385569168,2,1
0.848629363110062,2,1
0.809316392817279,1,1
0.838610425226751,1,1
0.81945971537657,2,1
0.858545765940791,1,1
0.795406487200123,1,1
0.823802234052571,1,1
0.848143754253135,1,1
0.785079211056884,1,1
0.867491055888163,1,1
0.859230357474204,1,1
0.848685818541335,1,1
0.814526762403455,2,1
0.787997840246459,2,1
0.828223751658955,2,1
0.818454950215926,2,1
0.864594695075879,1,1
0.817326717506099,2,1
0.821461866139324,1,1
0.828936172704606,2,1
0.870717475097311,1,1
0.858891491131442,1,1
0.853830107673363,1,1
0.763294480953434,1,1
0.780009176074881,1,1
0.794061214804899,2,1
0.79189346743624,1,1
0.832630372499469,2,1
0.801342233247089,2,1
0.780730423057128,1,1
0.714284916494528,2,1
0.811902181549143,2,1
0.831534281662974,2,1
0.862190183165508,1,1
0.814642099355199,1,1
0.814378457776998,1,1
0.868519407380354,1,1
0.810071440216943,1,1
0.810037410529611,2,1
0.819069989885243,1,1
0.774697156783603,1,1
0.801805857887816,1,1
0.834492026469551,2,1
0.771318500522573,1,1
0.828887196404758,2,1
0.816783531052282,2,1
0.811402920829995,2,1
0.829322643074129,2,1
0.867571394918176,2,1
0.87253602868352,1,1
0.817102399108958,1,1
0.771956297331734,1,1
0.824299243943429,2,1
0.824533042403581,1,1
0.78180944580387,2,1
0.820291719679012,1,1
0.845086136451337,2,1
0.816004181767638,2,1
0.841806799193292,1,1
0.825999844900524,2,1
0.846856040300091,2,1
0.763903589868976,2,1
