"vals","group",".sample"
0.806769678292341,1,1
0.821452418305225,2,1
0.840739312856054,2,1
0.802429529841808,1,1
0.817636425010432,2,1
0.838740042114028,1,1
0.82304124961568,2,1
0.842556323259879,1,1
0.830832992103039,1,1
0.88058665245941,1,1
0.849386945637686,2,1
0.842775677854486,2,1
0.813674627230762,2,1
0.86387106949259,2,1
0.832362503614303,2,1
0.770274465409294,1,1
0.821892705922527,1,1
0.82961879481775,2,1
0.815556032253913,1,1
0.815167045085218,1,1
0.762205907575079,2,1
0.793017948217983,2,1
0.790024910093556,2,1
0.782247123647144,2,1
0.854018383222786,1,1
0.809308092130024,2,1
0.831641075665919,2,1
0.794700584558908,2,1
0.819113696544676,1,1
0.79730096870648,1,1
0.816253738163698,1,1
0.795286736555046,2,1
0.761622916514793,1,1
0.860190182231569,1,1
0.83808720014238,2,1
0.830602141491574,2,1
0.828113019692387,2,1
0.837549655632668,1,1
0.795264442864712,2,1
0.844807604686901,2,1
0.8076165081044,2,1
0.811350797391858,1,1
0.826125083666409,2,1
0.894533733768081,2,1
0.783488921878876,2,1
0.805233630030408,1,1
0.843870460044561,2,1
0.823813115411326,1,1
0.820652377098252,1,1
0.817033993839303,2,1
0.820174617758438,1,1
0.798449085207775,1,1
0.783925115489967,1,1
0.803916072520443,1,1
0.815217816938044,2,1
0.798496397542642,1,1
0.806319296178643,1,1
0.771440237009908,1,1
0.836537863711784,2,1
0.839317177192283,2,1
0.814483412950876,1,1
0.8187413332154,1,1
0.818407280876722,1,1
0.836512361167483,2,1
0.85153679353829,1,1
0.78888992180205,1,1
0.810420059033486,1,1
0.799665427584139,1,1
0.810530171261219,2,1
0.831797910638406,2,1
0.833120095622759,2,1
0.798661863746216,1,1
0.871696006338675,1,1
0.883896592520739,2,1
0.795966198193035,2,1
0.862871501996782,1,1
0.814799520072437,1,1
0.809362628854759,2,1
0.814813879230777,1,1
0.814636341451872,2,1
0.832791882804061,2,1
0.791022039198737,1,1
0.817221721260193,1,1
0.796618548048572,2,1
0.866788553923249,2,1
0.77581854936175,1,1
0.84866038636643,2,1
0.783253757349862,1,1
0.848153760557252,1,1
0.835443976128421,2,1
0.847576325780881,1,1
0.851165200643327,2,1
0.846283418098131,1,1
0.826619025589854,1,1
0.749785267171679,2,1
0.802081898269011,1,1
0.751483368081051,1,1
0.797442156584733,1,1
0.775586310558935,2,1
0.765030334058039,2,1
0.80131067625406,2,1
0.815125650486841,2,1
0.861944745411309,2,1
0.813511725921133,1,1
0.769110803701072,2,1
0.796579861881496,2,1
0.78603184807976,2,1
0.788960141218927,1,1
0.832829289468748,1,1
0.798407746392292,1,1
0.812374731720281,1,1
