"vals","group",".sample"
0.789450486876457,1,1
0.811357652316968,2,1
0.811055343762461,2,1
0.768553798804532,1,1
0.843369048910891,2,1
0.799572327626519,1,1
0.815176413606329,2,1
0.82650515396285,1,1
0.818456624342975,2,1
0.777921999604345,1,1
0.832579189904752,2,1
0.846553912475308,1,1
0.877339588068251,2,1
0.78460589818369,2,1
0.831568021647668,1,1
0.830998806231018,2,1
0.828118872809196,2,1
0.792019477952417,2,1
0.798217659054146,2,1
0.813037320563681,1,1
0.841957985537525,2,1
0.823763565830396,1,1
0.78821924791952,1,1
0.824945731234326,1,1
0.824295401837916,2,1
0.842502311368523,2,1
0.810020618616049,2,1
0.805420045458819,1,1
0.799564951670816,2,1
0.853948467251298,2,1
0.858821410343429,1,1
0.822406015778524,1,1
0.81419409615529,1,1
0.776105806431156,1,1
0.886630562890013,1,1
0.818459473007049,1,1
0.819010116446259,2,1
0.835425797747278,2,1
0.80740106446916,2,1
0.802247590985421,2,1
0.789412641831804,1,1
0.81894199765789,1,1
0.825010767838089,2,1
0.783437007289002,1,1
0.821784283756556,2,1
0.78833443684243,2,1
0.783737890580936,2,1
0.841187216858993,2,1
0.830124905437245,1,1
0.782551683406575,1,1
0.799447935379744,1,1
0.803194728831368,1,1
0.80335862860079,1,1
0.86888802901309,2,1
0.834468471418781,1,1
0.82686793680371,1,1
0.841408026980742,2,1
0.818052674182312,1,1
0.801822239949321,1,1
0.827064176834363,1,1
0.825892391932662,1,1
0.801987430751414,2,1
0.843145885636049,1,1
0.793470094132911,1,1
0.848522009518227,2,1
0.82204318052661,1,1
0.862097347668577,1,1
0.799616941228669,2,1
0.82090763034519,1,1
0.820217445912451,2,1
0.824473708501683,2,1
0.77408505133486,1,1
0.820963750131475,1,1
0.827167693964622,1,1
0.867374950448528,2,1
0.827758926116559,2,1
0.778570187402346,1,1
0.81631228817201,1,1
0.809192341472133,2,1
0.780982101234251,1,1
0.827288334666012,2,1
0.813065098021973,2,1
0.825034140191988,2,1
0.829315436384424,1,1
0.80892323722076,2,1
0.79167828363267,2,1
0.917328889995669,1,1
0.80740241747112,2,1
0.839070332672285,1,1
0.811840258741,2,1
0.745011142381183,2,1
0.754056950670723,1,1
0.900801248272495,2,1
0.845065335106604,1,1
0.841195307113683,1,1
0.809811826402594,2,1
0.778042925751878,1,1
0.763693439669674,2,1
0.753667760016408,2,1
0.790744506151786,2,1
0.75638306903229,1,1
0.787898293190938,1,1
0.813973107406464,1,1
0.814858608054486,1,1
0.784968147508985,2,1
0.823424806156417,1,1
0.803714988024077,2,1
0.798343920184293,2,1
0.793636957821782,2,1
0.806960411991009,1,1
0.808798846521701,2,1
0.850457793369201,2,1
0.779604913443319,2,1
0.833010287721698,2,1
0.762321559220952,1,1
0.820957705567726,2,1
0.81042106351578,2,1
0.78550115052291,1,1
0.79707244698012,1,1
0.804157634568147,2,1
0.770917176382232,2,1
0.796003808741784,2,1
0.824565760226451,2,1
0.774758528680606,1,1
0.75995796532836,1,1
0.808809849585089,2,1
0.792448770412025,2,1
0.766171296226288,1,1
0.866066090249616,2,1
0.756415139811314,2,1
0.759740807874479,1,1
0.801118573508832,2,1
0.81199562579175,2,1
0.822248034132112,1,1
0.74112300693228,2,1
0.808737549853857,2,1
0.800525743904857,1,1
0.840971356631274,2,1
0.822773650834039,2,1
0.794101169606699,1,1
0.768423299477157,1,1
0.808338189732881,1,1
0.833580827839918,2,1
0.749796515761932,1,1
0.817839751852735,2,1
0.83030743052673,2,1
0.786978914094538,2,1
0.808974318832146,2,1
0.783297122610902,1,1
0.814983871206425,2,1
0.788529552644869,1,1
0.812549314041079,1,1
0.803261514696658,2,1
0.821487841191462,1,1
0.774328156222062,1,1
0.797396303628826,2,1
0.809165033067992,1,1
0.797528945510639,1,1
0.748732729547805,1,1
0.820745356579918,1,1
0.800791537756091,1,1
0.85908157392,2,1
0.827679579000638,2,1
0.801477683638083,2,1
0.817583887430823,2,1
0.829800856892087,1,1
0.843108236890243,1,1
0.765653491614307,1,1
0.818954084050761,1,1
0.816838710039112,1,1
0.862900599942175,2,1
0.733099417036913,1,1
0.822554645144953,2,1
0.853290802831537,2,1
0.777705197899942,2,1
0.79160302446116,1,1
0.831564168888198,2,1
0.781442355557879,2,1
0.760112215780183,1,1
0.824973552866155,2,1
0.772786345730259,1,1
0.780459803432677,2,1
0.78218582580621,1,1
0.838065302568711,2,1
0.813075705978773,1,1
0.793992063758166,1,1
0.780173407736499,1,1
0.78803024320019,2,1
0.780520155336756,1,1
0.814457917232351,1,1
0.761423955955876,1,1
0.807072201198573,1,1
0.789450486876457,1,2
0.811357652316968,2,2
0.811055343762461,1,2
0.768553798804532,2,2
0.843369048910891,1,2
0.799572327626519,2,2
0.815176413606329,2,2
0.82650515396285,1,2
0.818456624342975,1,2
0.777921999604345,2,2
0.832579189904752,1,2
0.846553912475308,2,2
0.877339588068251,1,2
0.78460589818369,1,2
0.831568021647668,1,2
0.830998806231018,2,2
0.828118872809196,1,2
0.792019477952417,1,2
0.798217659054146,2,2
0.813037320563681,1,2
0.841957985537525,1,2
0.823763565830396,2,2
0.78821924791952,1,2
0.824945731234326,1,2
0.824295401837916,2,2
0.842502311368523,2,2
0.810020618616049,1,2
0.805420045458819,2,2
0.799564951670816,1,2
0.853948467251298,2,2
0.858821410343429,1,2
0.822406015778524,2,2
0.81419409615529,1,2
0.776105806431156,2,2
0.886630562890013,2,2
0.818459473007049,1,2
0.819010116446259,1,2
0.835425797747278,2,2
0.80740106446916,2,2
0.802247590985421,2,2
0.789412641831804,2,2
0.81894199765789,2,2
0.825010767838089,2,2
0.783437007289002,2,2
0.821784283756556,1,2
0.78833443684243,2,2
0.783737890580936,1,2
0.841187216858993,1,2
0.830124905437245,2,2
0.782551683406575,1,2
0.799447935379744,1,2
0.803194728831368,1,2
0.80335862860079,2,2
0.86888802901309,2,2
0.834468471418781,1,2
0.82686793680371,1,2
0.841408026980742,2,2
0.818052674182312,1,2
0.801822239949321,2,2
0.827064176834363,1,2
0.825892391932662,2,2
0.801987430751414,1,2
0.843145885636049,1,2
0.793470094132911,1,2
0.848522009518227,1,2
0.82204318052661,2,2
0.862097347668577,2,2
0.799616941228669,2,2
0.82090763034519,1,2
0.820217445912451,1,2
0.824473708501683,2,2
0.77408505133486,1,2
0.820963750131475,2,2
0.827167693964622,2,2
0.867374950448528,2,2
0.827758926116559,2,2
0.778570187402346,1,2
0.81631228817201,2,2
0.809192341472133,1,2
0.780982101234251,1,2
0.827288334666012,1,2
0.813065098021973,2,2
0.825034140191988,1,2
0.829315436384424,1,2
0.80892323722076,1,2
0.79167828363267,1,2
0.917328889995669,2,2
0.80740241747112,1,2
0.839070332672285,1,2
0.811840258741,2,2
0.745011142381183,2,2
0.754056950670723,2,2
0.900801248272495,2,2
0.845065335106604,2,2
0.841195307113683,2,2
0.809811826402594,1,2
0.778042925751878,1,2
0.763693439669674,2,2
0.753667760016408,2,2
0.790744506151786,1,2
0.75638306903229,1,2
0.787898293190938,1,2
0.813973107406464,1,2
0.814858608054486,1,2
0.784968147508985,1,2
0.823424806156417,1,2
0.803714988024077,1,2
0.798343920184293,2,2
0.793636957821782,2,2
0.806960411991009,1,2
0.808798846521701,2,2
0.850457793369201,2,2
0.779604913443319,2,2
0.833010287721698,2,2
0.762321559220952,2,2
0.820957705567726,1,2
0.81042106351578,1,2
0.78550115052291,1,2
0.79707244698012,2,2
0.804157634568147,2,2
0.770917176382232,1,2
0.796003808741784,1,2
0.824565760226451,1,2
0.774758528680606,1,2
0.75995796532836,2,2
0.808809849585089,2,2
0.792448770412025,2,2
0.766171296226288,2,2
0.866066090249616,2,2
0.756415139811314,2,2
0.759740807874479,2,2
0.801118573508832,1,2
0.81199562579175,1,2
0.822248034132112,1,2
0.74112300693228,1,2
0.808737549853857,1,2
0.800525743904857,2,2
0.840971356631274,1,2
0.822773650834039,2,2
0.794101169606699,2,2
0.768423299477157,2,2
0.808338189732881,2,2
0.833580827839918,1,2
0.749796515761932,1,2
0.817839751852735,2,2
0.83030743052673,1,2
0.786978914094538,1,2
0.808974318832146,2,2
0.783297122610902,2,2
0.814983871206425,2,2
0.788529552644869,1,2
0.812549314041079,2,2
0.803261514696658,1,2
0.821487841191462,1,2
0.774328156222062,1,2
0.797396303628826,2,2
0.809165033067992,2,2
0.797528945510639,1,2
0.748732729547805,2,2
0.820745356579918,2,2
0.800791537756091,2,2
0.85908157392,1,2
0.827679579000638,1,2
0.801477683638083,1,2
0.817583887430823,2,2
0.829800856892087,1,2
0.843108236890243,2,2
0.765653491614307,1,2
0.818954084050761,1,2
0.816838710039112,1,2
0.862900599942175,1,2
0.733099417036913,1,2
0.822554645144953,2,2
0.853290802831537,1,2
0.777705197899942,2,2
0.79160302446116,2,2
0.831564168888198,1,2
0.781442355557879,2,2
0.760112215780183,2,2
0.824973552866155,2,2
0.772786345730259,2,2
0.780459803432677,2,2
0.78218582580621,2,2
0.838065302568711,1,2
0.813075705978773,2,2
0.793992063758166,1,2
0.780173407736499,1,2
0.78803024320019,2,2
0.780520155336756,2,2
0.814457917232351,2,2
0.761423955955876,1,2
0.807072201198573,2,2
0.789450486876457,1,3
0.811357652316968,2,3
0.811055343762461,1,3
0.768553798804532,1,3
0.843369048910891,2,3
0.799572327626519,1,3
0.815176413606329,2,3
0.82650515396285,1,3
0.818456624342975,1,3
0.777921999604345,1,3
0.832579189904752,1,3
0.846553912475308,2,3
0.877339588068251,2,3
0.78460589818369,2,3
0.831568021647668,2,3
0.830998806231018,2,3
0.828118872809196,1,3
0.792019477952417,2,3
0.798217659054146,1,3
0.813037320563681,2,3
0.841957985537525,2,3
0.823763565830396,2,3
0.78821924791952,2,3
0.824945731234326,1,3
0.824295401837916,2,3
0.842502311368523,1,3
0.810020618616049,2,3
0.805420045458819,2,3
0.799564951670816,2,3
0.853948467251298,1,3
0.858821410343429,2,3
0.822406015778524,1,3
0.81419409615529,2,3
0.776105806431156,1,3
0.886630562890013,1,3
0.818459473007049,2,3
0.819010116446259,2,3
0.835425797747278,2,3
0.80740106446916,1,3
0.802247590985421,1,3
0.789412641831804,2,3
0.81894199765789,2,3
0.825010767838089,2,3
0.783437007289002,1,3
0.821784283756556,1,3
0.78833443684243,1,3
0.783737890580936,1,3
0.841187216858993,2,3
0.830124905437245,1,3
0.782551683406575,2,3
0.799447935379744,2,3
0.803194728831368,2,3
0.80335862860079,1,3
0.86888802901309,1,3
