"vals","group",".sample"
0.795889105068299,1,1
0.844320778348217,1,1
0.81577679345243,2,1
0.822385524151986,1,1
0.757918121094098,1,1
0.837931550548609,2,1
0.847193074395035,2,1
0.815911564226316,2,1
0.74014438948381,1,1
0.836063522874282,2,1
0.839533877212135,2,1
0.834616146268867,2,1
0.858073596568318,2,1
0.839853559107362,2,1
0.772280390237238,1,1
0.853766339321158,1,1
0.790399951987315,2,1
0.883345887064228,2,1
0.846050464925664,2,1
0.817298195128056,2,1
0.856908958607087,1,1
0.806211155034154,1,1
0.809491977548148,1,1
0.768283093418217,2,1
0.810573865801319,1,1
0.806880868110639,2,1
0.815942590964587,2,1
0.858034473783455,2,1
0.80700508111998,2,1
0.839388418061196,2,1
0.811023165470034,2,1
0.863307670696653,1,1
0.801201602141116,1,1
0.820604424419759,1,1
0.802984123759435,1,1
0.845550041831608,1,1
0.811111563273487,1,1
0.824732051736056,1,1
0.780993099052465,2,1
0.8178697085279,1,1
0.840134941707432,1,1
0.807217021534386,2,1
0.810041188874979,1,1
0.790934855832124,1,1
0.801166612555684,1,1
0.796581146103697,2,1
0.767916669180789,1,1
0.825943486633254,2,1
0.864394453726661,2,1
0.784418932173113,1,1
0.78560051625999,2,1
0.842933279463308,2,1
0.806267908277587,2,1
0.805537316666967,2,1
0.77503069357648,1,1
0.744208389454916,2,1
0.8056467292267,2,1
0.841768114486414,2,1
0.832850115393253,1,1
0.817508021865034,1,1
0.829661296734515,1,1
0.760303639499012,2,1
0.81692373219296,1,1
0.848666269068011,1,1
0.881863514409,1,1
0.834486608248366,1,1
0.839096789915401,1,1
0.844656398891863,2,1
0.797141086765222,2,1
0.82116111941024,1,1
0.815026232951573,2,1
0.829502381021048,2,1
0.825015186368985,2,1
0.815011245517024,1,1
0.833931319088463,1,1
0.837542195572839,2,1
0.80914989832008,1,1
0.848150796762777,1,1
0.818613659301072,1,1
0.844304878510695,1,1
0.79102405130218,1,1
0.822852850861763,2,1
0.838831845378578,2,1
0.836154415990904,1,1
0.801305606253483,2,1
0.824348077121846,2,1
0.772167616044893,1,1
0.811494205231989,2,1
0.827852459453357,2,1
0.835369434928153,2,1
0.844715503841057,2,1
0.806440959962241,1,1
0.809834054749206,2,1
0.754123952444633,2,1
0.85167866039384,2,1
0.820147629225982,1,1
0.972545483832738,2,1
0.9481080993869,2,1
0.968685148977147,1,1
0.93690629736191,1,1
0.952415099423381,2,1
0.982356873366239,2,1
0.853658785695603,2,1
0.814151366100722,1,1
0.830020655073495,2,1
0.828549922535793,2,1
0.846911317150052,2,1
0.810169136355748,2,1
0.817232753183291,2,1
0.844516929961572,1,1
0.82487575317435,2,1
0.838067061306551,2,1
0.827795828086377,1,1
0.808542390108254,2,1
0.826831918188212,1,1
0.858363967342228,1,1
0.778309241930435,1,1
0.797872989389757,1,1
0.824809322274343,2,1
0.830239164905886,1,1
0.841304989349214,2,1
0.796073825308635,2,1
0.810719351571243,2,1
0.773664597168144,1,1
0.800884513065344,2,1
0.860573184475917,2,1
0.818376623594666,2,1
0.75741903637633,1,1
0.850097870775928,1,1
0.803218301896982,1,1
0.818587709955316,2,1
0.868198572939735,1,1
0.81782584841079,1,1
0.788687324804198,1,1
0.807428102686677,1,1
0.845090568282935,2,1
0.848276378643808,2,1
0.888037079726631,2,1
0.823302954285683,1,1
0.849322556105115,2,1
0.78233835104754,1,1
0.823726294675065,1,1
0.794888517229107,1,1
0.824086677424558,2,1
0.844877265271139,1,1
0.813130991823988,1,1
0.831442536081908,2,1
0.816231771739474,2,1
0.833058763801642,1,1
0.792607914624986,2,1
0.854713079216212,1,1
0.86727124600232,1,1
0.812052444806128,2,1
0.822490238368587,1,1
0.807892513023919,1,1
0.809701022056869,2,1
0.842595471758158,1,1
0.829363230006835,1,1
0.812820957886745,2,1
0.781677028789311,2,1
0.77315907012066,2,1
0.78478217605743,2,1
0.850029483458014,1,1
0.828602798166714,1,1
0.847276488953339,2,1
0.79935105219716,1,1
0.79539175311143,1,1
0.781295695130984,1,1
0.827832508931464,1,1
0.862008748614865,1,1
0.787810422426243,1,1
0.831814371747522,2,1
0.812005092439511,1,1
0.854268084169829,2,1
0.810947559248768,1,1
0.819118682036613,2,1
0.851369142053953,1,1
0.826243038819121,1,1
0.826281330626307,1,1
0.815411939372801,1,1
0.833783839591531,2,1
0.824740633629124,2,1
0.791256131369232,2,1
0.851320380817519,1,1
0.802806844290058,1,1
0.866992619539985,2,1
0.814246047267832,1,1
0.830121930015475,1,1
0.789667063928033,2,1
0.794568687832411,2,1
0.800405787975524,2,1
0.869276975093712,1,1
0.795889105068299,2,2
0.844320778348217,2,2
0.81577679345243,1,2
0.822385524151986,2,2
0.757918121094098,2,2
0.837931550548609,1,2
0.847193074395035,1,2
0.815911564226316,1,2
0.74014438948381,1,2
0.836063522874282,1,2
0.839533877212135,2,2
0.834616146268867,1,2
0.858073596568318,2,2
0.839853559107362,1,2
0.772280390237238,1,2
0.853766339321158,1,2
0.790399951987315,1,2
0.883345887064228,1,2
0.846050464925664,1,2
0.817298195128056,2,2
0.856908958607087,1,2
0.806211155034154,1,2
0.809491977548148,2,2
0.768283093418217,2,2
0.810573865801319,1,2
0.806880868110639,2,2
0.815942590964587,1,2
0.858034473783455,2,2
0.80700508111998,2,2
0.839388418061196,1,2
0.811023165470034,2,2
0.863307670696653,1,2
0.801201602141116,1,2
0.820604424419759,1,2
0.802984123759435,2,2
0.845550041831608,2,2
0.811111563273487,1,2
0.824732051736056,1,2
0.780993099052465,2,2
0.8178697085279,2,2
0.840134941707432,1,2
0.807217021534386,1,2
0.810041188874979,1,2
0.790934855832124,1,2
0.801166612555684,2,2
0.796581146103697,2,2
0.767916669180789,1,2
0.825943486633254,2,2
0.864394453726661,1,2
0.784418932173113,2,2
0.78560051625999,2,2
0.842933279463308,2,2
0.806267908277587,2,2
0.805537316666967,1,2
0.77503069357648,1,2
0.744208389454916,1,2
0.8056467292267,2,2
0.841768114486414,1,2
0.832850115393253,1,2
0.817508021865034,1,2
0.829661296734515,2,2
0.760303639499012,2,2
0.81692373219296,1,2
0.848666269068011,2,2
0.881863514409,2,2
0.834486608248366,1,2
0.839096789915401,2,2
0.844656398891863,2,2
0.797141086765222,2,2
0.82116111941024,1,2
0.815026232951573,2,2
0.829502381021048,2,2
0.825015186368985,2,2
0.815011245517024,1,2
0.833931319088463,2,2
0.837542195572839,1,2
0.80914989832008,1,2
0.848150796762777,1,2
0.818613659301072,2,2
0.844304878510695,2,2
0.79102405130218,1,2
0.822852850861763,2,2
0.838831845378578,1,2
0.836154415990904,1,2
0.801305606253483,2,2
0.824348077121846,1,2
0.772167616044893,1,2
0.811494205231989,2,2
0.827852459453357,1,2
0.835369434928153,1,2
0.844715503841057,2,2
0.806440959962241,2,2
0.809834054749206,1,2
0.754123952444633,2,2
0.85167866039384,1,2
0.820147629225982,1,2
0.972545483832738,1,2
0.9481080993869,2,2
0.968685148977147,2,2
0.93690629736191,2,2
0.952415099423381,2,2
0.982356873366239,2,2
0.853658785695603,1,2
0.814151366100722,1,2
0.830020655073495,2,2
0.828549922535793,2,2
0.846911317150052,2,2
0.810169136355748,1,2
0.817232753183291,1,2
0.844516929961572,1,2
0.82487575317435,2,2
0.838067061306551,2,2
0.827795828086377,2,2
0.808542390108254,2,2
0.826831918188212,1,2
0.858363967342228,1,2
0.778309241930435,1,2
0.797872989389757,2,2
0.824809322274343,2,2
0.830239164905886,1,2
0.841304989349214,1,2
0.796073825308635,2,2
0.810719351571243,2,2
0.773664597168144,1,2
0.800884513065344,1,2
0.860573184475917,1,2
0.818376623594666,2,2
0.75741903637633,2,2
0.850097870775928,1,2
0.803218301896982,2,2
0.818587709955316,2,2
0.868198572939735,2,2
0.81782584841079,1,2
0.788687324804198,1,2
0.807428102686677,1,2
0.845090568282935,2,2
0.848276378643808,2,2
0.888037079726631,1,2
0.823302954285683,1,2
0.849322556105115,2,2
0.78233835104754,2,2
0.823726294675065,2,2
0.794888517229107,1,2
0.824086677424558,1,2
0.844877265271139,2,2
0.813130991823988,2,2
0.831442536081908,2,2
0.816231771739474,2,2
0.833058763801642,2,2
0.792607914624986,2,2
0.854713079216212,1,2
0.86727124600232,2,2
0.812052444806128,2,2
0.822490238368587,1,2
0.807892513023919,1,2
0.809701022056869,1,2
0.842595471758158,2,2
0.829363230006835,1,2
0.812820957886745,2,2
0.781677028789311,1,2
0.77315907012066,2,2
0.78478217605743,1,2
0.850029483458014,1,2
0.828602798166714,1,2
0.847276488953339,2,2
0.79935105219716,1,2
0.79539175311143,1,2
