"vals","group",".sample"
0.794476175478068,2,1
0.801137667722219,2,1
0.813196772230441,2,1
0.794614113617386,1,1
0.832759219204685,1,1
0.759457902259203,2,1
0.848350518514191,2,1
0.810694670418646,1,1
0.784062540256663,1,1
0.794441590816572,2,1
0.821468786603426,2,1
0.781745908533842,2,1
0.807391775740265,1,1
0.732613110476655,1,1
0.87866133525116,2,1
0.846377909761528,1,1
0.827293904323349,1,1
0.872264642580226,2,1
0.81333876038334,1,1
0.853005644501124,1,1
0.800704109760215,1,1
0.814214697934474,2,1
0.84479975404887,2,1
0.857559877642453,1,1
0.806328444913144,1,1
0.80618769496267,2,1
0.837125466783238,1,1
0.85342365753392,1,1
0.829697413039107,2,1
0.878979875880171,2,1
0.836321068220385,2,1
0.831126847625143,2,1
0.845280685766911,1,1
0.860202519908945,2,1
0.79683082977538,1,1
0.850655801799448,1,1
0.826660111499211,1,1
0.841288275691406,2,1
0.82259225533647,2,1
0.805651755611703,2,1
0.862113719972776,1,1
0.76788609590333,1,1
0.794849299751327,2,1
0.799882904523281,1,1
0.791007431870758,1,1
0.751358073833505,1,1
0.824956430503111,2,1
0.802467726860702,2,1
0.847203836669412,2,1
0.773037282309033,1,1
0.814281431694002,2,1
0.842698551183048,2,1
0.846225358474809,1,1
0.8012478466258,2,1
0.837426270397589,1,1
0.836244184731066,1,1
0.829065185030716,1,1
0.867132076684505,1,1
0.834766950062854,2,1
0.785511327316705,1,1
0.785127486880214,1,1
0.869038208600219,2,1
0.857484649058421,1,1
0.771103207264547,1,1
0.819058900863675,2,1
0.842354941177991,1,1
0.826603360104758,2,1
0.81131226255918,2,1
0.815726095604387,1,1
0.80266386928905,1,1
0.851496916546493,2,1
0.794072177963616,1,1
0.838023657703373,2,1
0.819595405208551,2,1
0.824520707993674,1,1
0.838131803185035,1,1
0.769923027231683,2,1
0.833273038891608,2,1
0.811161347387266,2,1
0.802503062252863,2,1
0.828965288941077,1,1
0.723167060949633,1,1
0.816904066721674,1,1
0.80340826632411,1,1
0.782409436022668,2,1
0.830523132114699,1,1
0.772110672795031,2,1
0.838586066085743,2,1
0.785060674199988,1,1
0.817763520386358,1,1
0.841453995780285,2,1
0.862580218186689,2,1
0.813757580030404,2,1
0.81976849903187,1,1
0.82582243161504,2,1
0.826308724696642,2,1
0.807136625112075,1,1
0.857789072792,2,1
0.828844023342083,2,1
0.832099370735701,1,1
0.82116363571358,2,1
0.837825807646161,2,1
