"vals","group",".sample"
0.834406840611704,2,1
0.833416353951698,1,1
0.827583894528938,1,1
0.819790738351603,2,1
0.78656207595389,2,1
0.81887154535102,1,1
0.82246801616081,2,1
0.840317846880138,1,1
0.810684542618999,2,1
0.847658481711611,2,1
0.830041391391791,2,1
0.884615050195994,1,1
0.811820298456806,2,1
0.828285249745299,2,1
0.830396929604272,1,1
0.784895367021429,1,1
0.819815823883267,2,1
0.843128855825234,1,1
0.794757109729369,1,1
0.861997812631693,1,1
0.840928770091432,2,1
0.782832782725993,2,1
0.805008163415398,1,1
0.808111589196777,2,1
0.784318131049102,2,1
0.827736474850925,2,1
0.848243062563711,2,1
0.826043650995564,2,1
0.843677958727837,2,1
0.838093323462203,1,1
0.796328399833079,2,1
0.794064294664548,1,1
0.83384219948243,2,1
0.786768470476183,1,1
0.803575702629701,2,1
0.829384236052451,2,1
0.822406019180241,2,1
0.858115050283295,1,1
0.825179020826114,2,1
0.809287406530733,1,1
0.863800231399946,1,1
0.845057928002369,1,1
0.814044506455375,1,1
0.840054376394263,2,1
0.782874383151923,1,1
0.844987715546325,2,1
0.78419589924089,2,1
0.754974746495307,1,1
0.759619158516656,1,1
0.853156945962474,1,1
0.809025400585036,2,1
0.824870642500322,1,1
0.833512575123042,2,1
0.834935431153129,1,1
0.892930157076825,1,1
0.848756258032825,1,1
0.850465984411396,1,1
0.846642796157289,1,1
0.799854106767891,2,1
0.846312334532684,2,1
0.837841840724166,1,1
0.851746200060008,2,1
0.840949614887665,2,1
0.842456571503353,2,1
0.817911057006817,2,1
0.826267928562736,1,1
0.821025541630498,1,1
0.878413701845525,1,1
0.792535668247914,2,1
0.848173916985171,1,1
0.876916462307787,1,1
0.842662382829805,1,1
0.827921868591418,2,1
0.853396639501592,1,1
0.810467987189889,2,1
0.783057831573955,2,1
0.841284728491087,2,1
0.865602812217318,2,1
0.818480298396349,2,1
0.824675746803403,1,1
0.747829476261348,1,1
0.818871375785225,1,1
0.837614453780776,1,1
0.841690127157231,1,1
0.837635091200248,1,1
0.821600870902154,2,1
0.771376175973125,1,1
0.8005864204878,2,1
0.800003882640862,1,1
0.826617836375338,1,1
0.835774291816647,1,1
0.765584638478462,1,1
0.819560282974333,2,1
0.814235518443526,2,1
0.762718182362293,1,1
0.796295596852884,1,1
0.854427369458162,2,1
0.856133591636502,2,1
0.85635470229268,2,1
0.86150756326816,2,1
0.855712839434241,1,1
0.870339214352589,2,1
0.87273344754648,2,1
0.853186617036698,2,1
0.835276381843788,1,1
0.854605918662817,1,1
0.855783798594265,2,1
0.865160294862763,1,1
0.848694870299041,2,1
0.84278862652392,1,1
0.847130867325044,2,1
0.852239310844965,2,1
0.85779754504708,2,1
0.871395238771651,2,1
0.85153961466906,1,1
0.861278404328658,1,1
0.860145330163413,1,1
0.850754427944135,2,1
