"vals","group",".sample"
0.855601029190531,1,1
0.802999325257681,1,1
0.841266567641775,1,1
0.816956889537738,1,1
0.721262015265781,1,1
0.803376393829055,1,1
0.864849858315483,2,1
0.843171984704445,2,1
0.827349502534905,2,1
0.835118524417276,1,1
0.778786559444973,1,1
0.781479849022828,1,1
0.810115086302614,1,1
0.809700262514067,2,1
0.78315858050649,2,1
0.834665330513512,1,1
0.838274561416888,2,1
0.88231206316187,1,1
0.856318948420015,1,1
0.782567052328893,2,1
0.859634488663466,2,1
0.799036902075041,2,1
0.780631657433026,2,1
0.827935546312837,1,1
0.860947001692419,2,1
0.828337037683369,1,1
0.807139796757499,1,1
0.835467353343275,2,1
0.780525237119552,2,1
0.810052832364442,1,1
0.855841546677216,1,1
0.841160249023388,1,1
0.814576344526961,2,1
0.839998854385632,2,1
0.769458699431685,1,1
0.793509865446939,1,1
0.837091763773259,2,1
0.783814977446082,1,1
0.820833698700216,2,1
0.794196864899961,1,1
0.836154821327378,2,1
0.7800982153854,2,1
0.825891618950953,1,1
0.826238623508382,1,1
0.824027472260907,1,1
0.817067094799027,1,1
0.827545189220677,2,1
0.819484069966231,2,1
0.845562743516534,2,1
0.774894746802904,2,1
0.839826499225755,1,1
0.810453770634198,2,1
0.774829884216086,1,1
0.795685046380578,2,1
0.829677018892742,1,1
0.862983037985426,2,1
0.825649102474238,2,1
0.858345501808789,2,1
0.805154842017791,1,1
0.805512374169252,2,1
0.767728543312972,1,1
0.755019864918291,1,1
0.797193680916015,1,1
0.766916945594252,1,1
0.806477234756834,2,1
0.832866632617007,2,1
0.888089203414337,1,1
0.811908131712091,2,1
0.836432417568665,1,1
0.856870631398442,2,1
0.833017125926521,2,1
0.779418776003468,1,1
0.805097160923777,1,1
0.84914044674685,1,1
0.84056428737021,2,1
0.83312320962775,1,1
0.780501538143156,2,1
0.817070764459793,1,1
0.817604882177582,2,1
0.829251250712059,2,1
0.805308016912224,2,1
0.814943353118362,1,1
0.806713392383013,2,1
0.855641868100273,2,1
0.789032987822664,2,1
0.819548554891619,2,1
0.837089126520418,2,1
0.840449004237562,2,1
0.797037479347092,2,1
0.848870562419165,1,1
0.894899499862139,1,1
0.791576978145054,2,1
0.850031345082567,1,1
0.830407159897425,1,1
0.839900065991482,2,1
0.786425676415651,2,1
0.677705731211718,1,1
0.712497875869295,2,1
0.693583034342946,1,1
0.740760636964251,1,1
0.737992407906334,1,1
0.690579501845948,1,1
0.868520149910497,2,1
0.806846397373642,2,1
0.844557710974311,1,1
0.807686519907969,1,1
0.838725435865604,1,1
0.81430638806305,1,1
0.850354002345425,2,1
0.789125568401307,1,1
0.828067411410067,1,1
0.848078163878331,2,1
0.822559457099683,1,1
0.826397250995542,1,1
0.825303468873194,1,1
0.824944932661356,2,1
0.827802060203472,1,1
0.866024507770635,1,1
0.807636793318527,1,1
0.829053459059172,2,1
0.821313738615585,2,1
0.856822028459158,2,1
0.755260719405493,1,1
0.800094560622826,1,1
0.837548530569939,2,1
0.81055343045606,2,1
0.826633610162721,2,1
0.789284423484267,2,1
0.811917681715117,1,1
0.834846200512261,2,1
0.806898221425975,2,1
0.822868366840957,2,1
0.806620775380785,1,1
0.82190134791872,1,1
0.753112529468798,2,1
0.858052930914765,2,1
0.828462416094699,2,1
0.905754872108987,1,1
0.775740586260843,1,1
0.813679033639602,1,1
0.810648535842031,1,1
0.841278517314962,2,1
0.835901306563096,1,1
0.818575970383807,2,1
0.821719300535282,2,1
0.863662999466906,2,1
0.759341922202848,2,1
0.759583218138397,1,1
0.786159335975518,2,1
0.85533011404313,2,1
0.805279988853548,2,1
0.873941859480925,1,1
0.811855480502571,2,1
0.837975854833406,1,1
0.814008026187875,2,1
0.808491410777831,1,1
0.823983222043571,2,1
0.767342963838622,1,1
0.817202765112391,1,1
0.851775874817363,1,1
0.787081541814531,2,1
0.840310144162607,2,1
0.752594585113952,1,1
0.864277596920768,1,1
0.828230224763995,1,1
0.803149556398999,2,1
0.799159410914127,2,1
0.838183105174097,1,1
0.807942520053272,2,1
0.797894977327074,1,1
0.778264204438093,1,1
0.791629014139542,1,1
0.872447512600549,2,1
0.748434509685345,2,1
0.775479651466566,1,1
0.813888827042992,1,1
0.826953890896273,2,1
0.811463054195899,1,1
0.773884999094016,2,1
0.788318208838826,2,1
0.83399667597943,2,1
0.827246672267275,2,1
0.868395080281279,1,1
0.800818588010911,2,1
0.871985844557971,1,1
0.854669062175889,2,1
0.774885817781036,2,1
0.862705258891296,1,1
0.84011518906378,1,1
0.806562031296457,2,1
0.881322856655156,2,1
0.780593469032623,1,1
0.855601029190531,2,2
0.802999325257681,2,2
0.841266567641775,1,2
0.816956889537738,2,2
0.721262015265781,1,2
0.803376393829055,2,2
0.864849858315483,2,2
0.843171984704445,2,2
0.827349502534905,1,2
0.835118524417276,2,2
0.778786559444973,2,2
0.781479849022828,2,2
0.810115086302614,2,2
0.809700262514067,1,2
0.78315858050649,1,2
0.834665330513512,1,2
0.838274561416888,1,2
0.88231206316187,1,2
0.856318948420015,2,2
0.782567052328893,1,2
0.859634488663466,1,2
0.799036902075041,2,2
0.780631657433026,2,2
0.827935546312837,1,2
0.860947001692419,1,2
0.828337037683369,2,2
0.807139796757499,1,2
0.835467353343275,1,2
0.780525237119552,1,2
0.810052832364442,1,2
0.855841546677216,2,2
0.841160249023388,1,2
0.814576344526961,2,2
0.839998854385632,1,2
0.769458699431685,1,2
0.793509865446939,1,2
0.837091763773259,2,2
0.783814977446082,2,2
0.820833698700216,2,2
0.794196864899961,2,2
0.836154821327378,2,2
0.7800982153854,2,2
0.825891618950953,1,2
0.826238623508382,1,2
0.824027472260907,2,2
0.817067094799027,1,2
0.827545189220677,2,2
0.819484069966231,2,2
0.845562743516534,1,2
0.774894746802904,2,2
0.839826499225755,1,2
0.810453770634198,2,2
0.774829884216086,1,2
0.795685046380578,1,2
0.829677018892742,2,2
0.862983037985426,2,2
0.825649102474238,1,2
0.858345501808789,1,2
0.805154842017791,1,2
0.805512374169252,2,2
0.767728543312972,1,2
0.755019864918291,2,2
0.797193680916015,1,2
0.766916945594252,2,2
0.806477234756834,2,2
0.832866632617007,1,2
0.888089203414337,1,2
0.811908131712091,1,2
0.836432417568665,1,2
0.856870631398442,2,2
0.833017125926521,1,2
0.779418776003468,2,2
0.805097160923777,1,2
0.84914044674685,1,2
0.84056428737021,2,2
0.83312320962775,1,2
0.780501538143156,2,2
0.817070764459793,2,2
0.817604882177582,1,2
0.829251250712059,1,2
0.805308016912224,1,2
0.814943353118362,1,2
0.806713392383013,2,2
0.855641868100273,2,2
0.789032987822664,2,2
0.819548554891619,1,2
0.837089126520418,1,2
0.840449004237562,1,2
0.797037479347092,1,2
0.848870562419165,2,2
0.894899499862139,1,2
0.791576978145054,2,2
0.850031345082567,2,2
0.830407159897425,2,2
0.839900065991482,2,2
0.786425676415651,2,2
0.677705731211718,2,2
0.712497875869295,2,2
