"vals","group",".sample"
0.826862792677113,1,1
0.866312062782428,2,1
0.816391515467695,2,1
0.818938513941669,1,1
0.823210474736933,2,1
0.863926490213824,1,1
0.795161098499561,2,1
0.790262134465979,1,1
0.846948472132402,2,1
0.820739844035047,2,1
0.81871863905802,2,1
0.844451286568765,2,1
0.7759264414059,2,1
0.838056541419779,1,1
0.819208550977003,2,1
0.823492323329526,1,1
0.830839085744044,2,1
0.847923423039626,2,1
0.803691712417055,2,1
0.848353264654091,1,1
0.877367946242182,2,1
0.860132713924276,2,1
0.901935129424477,1,1
0.803109114241341,1,1
0.829670569180961,1,1
0.796419222637839,2,1
0.839705173423453,1,1
0.820173415140248,1,1
0.806217653730622,2,1
0.770397700081218,1,1
0.846113634339991,2,1
0.7658849977646,2,1
0.81433315259403,1,1
0.804994446041937,1,1
0.788685093150471,2,1
0.750356943530782,1,1
0.895175648998162,1,1
0.781132014132287,1,1
0.799403057440985,1,1
0.819944940481006,1,1
0.828850291316456,1,1
0.801076015555616,1,1
0.927249589168664,2,1
0.818831465405624,2,1
0.8343332454214,1,1
0.829790029507384,2,1
0.808877745101981,2,1
0.791206872111303,2,1
0.870666051732898,1,1
0.800282371948078,2,1
0.800775205655096,2,1
0.80124431923715,1,1
0.775124749168126,1,1
0.779077869887382,2,1
0.84715111607521,1,1
0.805466551900456,1,1
0.778304471167312,1,1
0.849154185335961,2,1
0.81539199432683,2,1
0.794888568273223,2,1
0.849460980738711,2,1
0.837098868327494,1,1
0.788842022477907,2,1
0.794866829938119,1,1
0.732465426808099,2,1
0.817301093374311,1,1
0.86683782453516,1,1
0.847002658199247,2,1
0.770954240098347,2,1
0.793539469133354,2,1
0.839439495073164,1,1
0.868883822922697,1,1
0.776001204751426,1,1
0.813567479825885,2,1
0.837705680214875,2,1
0.831683312739539,2,1
0.791164631744716,1,1
0.828774654157426,2,1
0.780423414198902,2,1
0.825966803684896,2,1
0.822825253531727,2,1
0.803249540438428,1,1
0.795927898548198,2,1
0.868668614989273,2,1
0.798410669121491,2,1
0.766583838210705,1,1
