"group","values",".sample"
1,0.321828377433121,1
1,2.7888203232293,1
1,0.165020050946623,1
2,0.684354317374527,1
1,1.58631044990363,1
1,0.425874772947282,1
1,1.45312328255715,1
1,0.0531191418539556,1
1,0.160200473086823,1
2,0.124781024449345,1
1,0.0114442814818339,1
1,0.0810951790772378,1
2,1.25241122297467,1
2,0.0973934357859761,1
1,1.81601648024263,1
2,0.060596221321026,1
2,1.48820599202327,1
2,0.148409275338054,1
1,0.183555686380714,1
1,0.00685346867882182,1
1,1.67963237865808,1
1,0.176345938816667,1
2,0.72621927606246,1
1,1.32070107008786,1
1,0.403387279715389,1
1,0.520105641335249,1
1,0.964952138210547,1
1,0.575507604982704,1
2,2.40577479998086,1
2,2.81006091071253,1
2,0.281726306891151,1
1,0.652010373305529,1
1,1.70515870294514,1
1,1.30358395721288,1
2,1.76684887140038,1
1,0.772377837090207,1
1,1.69771310492399,1
2,3.56183022798455,1
1,1.71217269259294,1
1,0.870145215610874,1
1,0.0351488735493072,1
1,0.599848428741097,1
1,0.380671526771039,1
1,0.198811103491997,1
1,0.304836467839777,1
1,1.07112121526152,1
1,0.944540687084139,1
2,2.67681060641782,1
1,5.98253847479376,1
1,1.72142781614785,1
1,8.57674283712436,1
1,3.16552194006519,1
1,2.55551829173939,1
1,0.0127917012199759,1
1,1.26047843258717,1
2,0.0493010896258056,1
1,5.62276500681448,1
1,0.95694208368659,1
1,0.567024101223797,1
1,2.38470602176972,1
2,0.321828377433121,2
1,2.7888203232293,2
1,0.165020050946623,2
1,0.684354317374527,2
1,1.58631044990363,2
1,0.425874772947282,2
1,1.45312328255715,2
1,0.0531191418539556,2
1,0.160200473086823,2
2,0.124781024449345,2
1,0.0114442814818339,2
1,0.0810951790772378,2
1,1.25241122297467,2
1,0.0973934357859761,2
1,1.81601648024263,2
1,0.060596221321026,2
1,1.48820599202327,2
2,0.148409275338054,2
1,0.183555686380714,2
1,0.00685346867882182,2
1,1.67963237865808,2
2,0.176345938816667,2
1,0.72621927606246,2
1,1.32070107008786,2
2,0.403387279715389,2
1,0.520105641335249,2
2,0.964952138210547,2
2,0.575507604982704,2
2,2.40577479998086,2
2,2.81006091071253,2
1,0.281726306891151,2
1,0.652010373305529,2
1,1.70515870294514,2
1,1.30358395721288,2
1,1.76684887140038,2
1,0.772377837090207,2
1,1.69771310492399,2
1,3.56183022798455,2
1,1.71217269259294,2
1,0.870145215610874,2
2,0.0351488735493072,2
1,0.599848428741097,2
1,0.380671526771039,2
1,0.198811103491997,2
1,0.304836467839777,2
1,1.07112121526152,2
1,0.944540687084139,2
1,2.67681060641782,2
2,5.98253847479376,2
1,1.72142781614785,2
2,8.57674283712436,2
1,3.16552194006519,2
1,2.55551829173939,2
1,0.0127917012199759,2
1,1.26047843258717,2
2,0.0493010896258056,2
1,5.62276500681448,2
2,0.95694208368659,2
2,0.567024101223797,2
1,2.38470602176972,2
1,0.321828377433121,3
1,2.7888203232293,3
2,0.165020050946623,3
1,0.684354317374527,3
2,1.58631044990363,3
2,0.425874772947282,3
2,1.45312328255715,3
2,0.0531191418539556,3
1,0.160200473086823,3
1,0.124781024449345,3
1,0.0114442814818339,3
1,0.0810951790772378,3
1,1.25241122297467,3
2,0.0973934357859761,3
1,1.81601648024263,3
1,0.060596221321026,3
1,1.48820599202327,3
1,0.148409275338054,3
1,0.183555686380714,3
2,0.00685346867882182,3
1,1.67963237865808,3
1,0.176345938816667,3
1,0.72621927606246,3
1,1.32070107008786,3
1,0.403387279715389,3
1,0.520105641335249,3
1,0.964952138210547,3
1,0.575507604982704,3
1,2.40577479998086,3
2,2.81006091071253,3
1,0.281726306891151,3
2,0.652010373305529,3
1,1.70515870294514,3
2,1.30358395721288,3
2,1.76684887140038,3
1,0.772377837090207,3
2,1.69771310492399,3
1,3.56183022798455,3
1,1.71217269259294,3
1,0.870145215610874,3
1,0.0351488735493072,3
1,0.599848428741097,3
1,0.380671526771039,3
1,0.198811103491997,3
1,0.304836467839777,3
1,1.07112121526152,3
1,0.944540687084139,3
2,2.67681060641782,3
1,5.98253847479376,3
1,1.72142781614785,3
1,8.57674283712436,3
1,3.16552194006519,3
1,2.55551829173939,3
2,0.0127917012199759,3
1,1.26047843258717,3
1,0.0493010896258056,3
1,5.62276500681448,3
2,0.95694208368659,3
1,0.567024101223797,3
1,2.38470602176972,3
2,0.321828377433121,4
1,2.7888203232293,4
2,0.165020050946623,4
2,0.684354317374527,4
1,1.58631044990363,4
1,0.425874772947282,4
1,1.45312328255715,4
1,0.0531191418539556,4
2,0.160200473086823,4
1,0.124781024449345,4
1,0.0114442814818339,4
1,0.0810951790772378,4
1,1.25241122297467,4
1,0.0973934357859761,4
1,1.81601648024263,4
1,0.060596221321026,4
1,1.48820599202327,4
1,0.148409275338054,4
2,0.183555686380714,4
2,0.00685346867882182,4
2,1.67963237865808,4
2,0.176345938816667,4
1,0.72621927606246,4
1,1.32070107008786,4
1,0.403387279715389,4
2,0.520105641335249,4
2,0.964952138210547,4
1,0.575507604982704,4
2,2.40577479998086,4
1,2.81006091071253,4
1,0.281726306891151,4
1,0.652010373305529,4
1,1.70515870294514,4
1,1.30358395721288,4
1,1.76684887140038,4
1,0.772377837090207,4
1,1.69771310492399,4
1,3.56183022798455,4
2,1.71217269259294,4
1,0.870145215610874,4
1,0.0351488735493072,4
2,0.599848428741097,4
1,0.380671526771039,4
1,0.198811103491997,4
1,0.304836467839777,4
1,1.07112121526152,4
1,0.944540687084139,4
1,2.67681060641782,4
1,5.98253847479376,4
1,1.72142781614785,4
1,8.57674283712436,4
1,3.16552194006519,4
2,2.55551829173939,4
1,0.0127917012199759,4
1,1.26047843258717,4
2,0.0493010896258056,4
1,5.62276500681448,4
1,0.95694208368659,4
1,0.567024101223797,4
1,2.38470602176972,4
1,0.321828377433121,5
1,2.7888203232293,5
1,0.165020050946623,5
1,0.684354317374527,5
1,1.58631044990363,5
1,0.425874772947282,5
1,1.45312328255715,5
2,0.0531191418539556,5
2,0.160200473086823,5
1,0.124781024449345,5
2,0.0114442814818339,5
2,0.0810951790772378,5
1,1.25241122297467,5
1,0.0973934357859761,5
1,1.81601648024263,5
1,0.060596221321026,5
1,1.48820599202327,5
1,0.148409275338054,5
1,0.183555686380714,5
1,0.00685346867882182,5
1,1.67963237865808,5
1,0.176345938816667,5
1,0.72621927606246,5
1,1.32070107008786,5
1,0.403387279715389,5
1,0.520105641335249,5
1,0.964952138210547,5
2,0.575507604982704,5
1,2.40577479998086,5
2,2.81006091071253,5
1,0.281726306891151,5
1,0.652010373305529,5
2,1.70515870294514,5
1,1.30358395721288,5
2,1.76684887140038,5
1,0.772377837090207,5
1,1.69771310492399,5
2,3.56183022798455,5
1,1.71217269259294,5
1,0.870145215610874,5
1,0.0351488735493072,5
1,0.599848428741097,5
1,0.380671526771039,5
2,0.198811103491997,5
1,0.304836467839777,5
1,1.07112121526152,5
2,0.944540687084139,5
1,2.67681060641782,5
1,5.98253847479376,5
1,1.72142781614785,5
2,8.57674283712436,5
1,3.16552194006519,5
2,2.55551829173939,5
2,0.0127917012199759,5
2,1.26047843258717,5
1,0.0493010896258056,5
1,5.62276500681448,5
1,0.95694208368659,5
1,0.567024101223797,5
1,2.38470602176972,5
1,0.321828377433121,6
1,2.7888203232293,6
1,0.165020050946623,6
1,0.684354317374527,6
1,1.58631044990363,6
1,0.425874772947282,6
1,1.45312328255715,6
1,0.0531191418539556,6
1,0.160200473086823,6
1,0.124781024449345,6
1,0.0114442814818339,6
1,0.0810951790772378,6
1,1.25241122297467,6
1,0.0973934357859761,6
1,1.81601648024263,6
1,0.060596221321026,6
1,1.48820599202327,6
1,0.148409275338054,6
1,0.183555686380714,6
1,0.00685346867882182,6
1,1.67963237865808,6
1,0.176345938816667,6
2,0.72621927606246,6
1,1.32070107008786,6
1,0.403387279715389,6
1,0.520105641335249,6
1,0.964952138210547,6
1,0.575507604982704,6
2,2.40577479998086,6
2,2.81006091071253,6
1,0.281726306891151,6
2,0.652010373305529,6
1,1.70515870294514,6
1,1.30358395721288,6
1,1.76684887140038,6
1,0.772377837090207,6
2,1.69771310492399,6
2,3.56183022798455,6
1,1.71217269259294,6
1,0.870145215610874,6
1,0.0351488735493072,6
2,0.599848428741097,6
1,0.380671526771039,6
1,0.198811103491997,6
2,0.304836467839777,6
2,1.07112121526152,6
2,0.944540687084139,6
2,2.67681060641782,6
1,5.98253847479376,6
1,1.72142781614785,6
2,8.57674283712436,6
1,3.16552194006519,6
2,2.55551829173939,6
1,0.0127917012199759,6
1,1.26047843258717,6
2,0.0493010896258056,6
1,5.62276500681448,6
1,0.95694208368659,6
2,0.567024101223797,6
1,2.38470602176972,6
1,0.321828377433121,7
1,2.7888203232293,7
1,0.165020050946623,7
1,0.684354317374527,7
1,1.58631044990363,7
1,0.425874772947282,7
1,1.45312328255715,7
2,0.0531191418539556,7
1,0.160200473086823,7
2,0.124781024449345,7
2,0.0114442814818339,7
1,0.0810951790772378,7
1,1.25241122297467,7
1,0.0973934357859761,7
2,1.81601648024263,7
1,0.060596221321026,7
2,1.48820599202327,7
1,0.148409275338054,7
1,0.183555686380714,7
1,0.00685346867882182,7
1,1.67963237865808,7
1,0.176345938816667,7
1,0.72621927606246,7
1,1.32070107008786,7
1,0.403387279715389,7
1,0.520105641335249,7
2,0.964952138210547,7
2,0.575507604982704,7
1,2.40577479998086,7
1,2.81006091071253,7
1,0.281726306891151,7
1,0.652010373305529,7
2,1.70515870294514,7
1,1.30358395721288,7
1,1.76684887140038,7
1,0.772377837090207,7
2,1.69771310492399,7
1,3.56183022798455,7
2,1.71217269259294,7
1,0.870145215610874,7
1,0.0351488735493072,7
2,0.599848428741097,7
1,0.380671526771039,7
2,0.198811103491997,7
1,0.304836467839777,7
1,1.07112121526152,7
1,0.944540687084139,7
1,2.67681060641782,7
2,5.98253847479376,7
1,1.72142781614785,7
2,8.57674283712436,7
1,3.16552194006519,7
1,2.55551829173939,7
1,0.0127917012199759,7
1,1.26047843258717,7
1,0.0493010896258056,7
2,5.62276500681448,7
1,0.95694208368659,7
1,0.567024101223797,7
1,2.38470602176972,7
1,0.321828377433121,8
1,2.7888203232293,8
1,0.165020050946623,8
2,0.684354317374527,8
1,1.58631044990363,8
1,0.425874772947282,8
1,1.45312328255715,8
1,0.0531191418539556,8
1,0.160200473086823,8
1,0.124781024449345,8
1,0.0114442814818339,8
2,0.0810951790772378,8
1,1.25241122297467,8
1,0.0973934357859761,8
1,1.81601648024263,8
1,0.060596221321026,8
1,1.48820599202327,8
1,0.148409275338054,8
1,0.183555686380714,8
2,0.00685346867882182,8
2,1.67963237865808,8
1,0.176345938816667,8
1,0.72621927606246,8
1,1.32070107008786,8
1,0.403387279715389,8
1,0.520105641335249,8
1,0.964952138210547,8
1,0.575507604982704,8
1,2.40577479998086,8
1,2.81006091071253,8
1,0.281726306891151,8
2,0.652010373305529,8
1,1.70515870294514,8
1,1.30358395721288,8
2,1.76684887140038,8
2,0.772377837090207,8
1,1.69771310492399,8
1,3.56183022798455,8
1,1.71217269259294,8
2,0.870145215610874,8
2,0.0351488735493072,8
1,0.599848428741097,8
1,0.380671526771039,8
1,0.198811103491997,8
2,0.304836467839777,8
1,1.07112121526152,8
1,0.944540687084139,8
2,2.67681060641782,8
1,5.98253847479376,8
1,1.72142781614785,8
2,8.57674283712436,8
2,3.16552194006519,8
1,2.55551829173939,8
1,0.0127917012199759,8
2,1.26047843258717,8
1,0.0493010896258056,8
2,5.62276500681448,8
1,0.95694208368659,8
1,0.567024101223797,8
1,2.38470602176972,8
2,0.321828377433121,9
1,2.7888203232293,9
1,0.165020050946623,9
1,0.684354317374527,9
2,1.58631044990363,9
1,0.425874772947282,9
1,1.45312328255715,9
1,0.0531191418539556,9
1,0.160200473086823,9
1,0.124781024449345,9
1,0.0114442814818339,9
2,0.0810951790772378,9
1,1.25241122297467,9
2,0.0973934357859761,9
1,1.81601648024263,9
1,0.060596221321026,9
1,1.48820599202327,9
1,0.148409275338054,9
1,0.183555686380714,9
2,0.00685346867882182,9
1,1.67963237865808,9
1,0.176345938816667,9
2,0.72621927606246,9
2,1.32070107008786,9
1,0.403387279715389,9
1,0.520105641335249,9
1,0.964952138210547,9
1,0.575507604982704,9
1,2.40577479998086,9
1,2.81006091071253,9
2,0.281726306891151,9
1,0.652010373305529,9
2,1.70515870294514,9
1,1.30358395721288,9
1,1.76684887140038,9
2,0.772377837090207,9
1,1.69771310492399,9
2,3.56183022798455,9
1,1.71217269259294,9
1,0.870145215610874,9
2,0.0351488735493072,9
1,0.599848428741097,9
2,0.380671526771039,9
1,0.198811103491997,9
1,0.304836467839777,9
1,1.07112121526152,9
1,0.944540687084139,9
1,2.67681060641782,9
1,5.98253847479376,9
1,1.72142781614785,9
1,8.57674283712436,9
1,3.16552194006519,9
1,2.55551829173939,9
1,0.0127917012199759,9
1,1.26047843258717,9
1,0.0493010896258056,9
2,5.62276500681448,9
1,0.95694208368659,9
2,0.567024101223797,9
1,2.38470602176972,9
2,0.321828377433121,10
1,2.7888203232293,10
1,0.165020050946623,10
2,0.684354317374527,10
1,1.58631044990363,10
2,0.425874772947282,10
1,1.45312328255715,10
1,0.0531191418539556,10
1,0.160200473086823,10
1,0.124781024449345,10
2,0.0114442814818339,10
1,0.0810951790772378,10
2,1.25241122297467,10
1,0.0973934357859761,10
2,1.81601648024263,10
1,0.060596221321026,10
1,1.48820599202327,10
1,0.148409275338054,10
1,0.183555686380714,10
1,0.00685346867882182,10
2,1.67963237865808,10
2,0.176345938816667,10
1,0.72621927606246,10
1,1.32070107008786,10
1,0.403387279715389,10
2,0.520105641335249,10
1,0.964952138210547,10
1,0.575507604982704,10
1,2.40577479998086,10
1,2.81006091071253,10
1,0.281726306891151,10
1,0.652010373305529,10
1,1.70515870294514,10
2,1.30358395721288,10
1,1.76684887140038,10
1,0.772377837090207,10
1,1.69771310492399,10
2,3.56183022798455,10
1,1.71217269259294,10
1,0.870145215610874,10
1,0.0351488735493072,10
2,0.599848428741097,10
2,0.380671526771039,10
1,0.198811103491997,10
1,0.304836467839777,10
1,1.07112121526152,10
2,0.944540687084139,10
1,2.67681060641782,10
1,5.98253847479376,10
1,1.72142781614785,10
2,8.57674283712436,10
1,3.16552194006519,10
1,2.55551829173939,10
1,0.0127917012199759,10
1,1.26047843258717,10
1,0.0493010896258056,10
1,5.62276500681448,10
1,0.95694208368659,10
1,0.567024101223797,10
1,2.38470602176972,10
2,0.321828377433121,11
1,2.7888203232293,11
1,0.165020050946623,11
1,0.684354317374527,11
1,1.58631044990363,11
1,0.425874772947282,11
1,1.45312328255715,11
1,0.0531191418539556,11
1,0.160200473086823,11
1,0.124781024449345,11
1,0.0114442814818339,11
1,0.0810951790772378,11
1,1.25241122297467,11
1,0.0973934357859761,11
1,1.81601648024263,11
1,0.060596221321026,11
1,1.48820599202327,11
1,0.148409275338054,11
1,0.183555686380714,11
2,0.00685346867882182,11
1,1.67963237865808,11
1,0.176345938816667,11
2,0.72621927606246,11
1,1.32070107008786,11
1,0.403387279715389,11
2,0.520105641335249,11
2,0.964952138210547,11
1,0.575507604982704,11
1,2.40577479998086,11
1,2.81006091071253,11
1,0.281726306891151,11
1,0.652010373305529,11
2,1.70515870294514,11
1,1.30358395721288,11
1,1.76684887140038,11
2,0.772377837090207,11
1,1.69771310492399,11
1,3.56183022798455,11
2,1.71217269259294,11
2,0.870145215610874,11
2,0.0351488735493072,11
1,0.599848428741097,11
1,0.380671526771039,11
2,0.198811103491997,11
1,0.304836467839777,11
2,1.07112121526152,11
1,0.944540687084139,11
2,2.67681060641782,11
1,5.98253847479376,11
1,1.72142781614785,11
2,8.57674283712436,11
1,3.16552194006519,11
1,2.55551829173939,11
1,0.0127917012199759,11
1,1.26047843258717,11
2,0.0493010896258056,11
1,5.62276500681448,11
1,0.95694208368659,11
1,0.567024101223797,11
1,2.38470602176972,11
2,0.321828377433121,12
1,2.7888203232293,12
1,0.165020050946623,12
2,0.684354317374527,12
1,1.58631044990363,12
1,0.425874772947282,12
1,1.45312328255715,12
1,0.0531191418539556,12
1,0.160200473086823,12
1,0.124781024449345,12
2,0.0114442814818339,12
