"group","values",".sample"
1,0.141544349957258,1
1,2.24345834048869,1
1,2.15697119186137,1
1,0.27577639399296,1
1,2.0359876769686,1
2,1.18676622487129,1
1,0.469247985165566,1
2,2.04882261521163,1
2,0.309997347815837,1
1,1.27420189249949,1
2,0.18334928015247,1
1,0.712088450747442,1
2,2.03628241821172,1
1,0.0227270945906639,1
1,0.0373236289785371,1
1,0.374068824481219,1
1,0.644847763795406,1
2,1.81469480220117,1
2,0.752288998570293,1
1,1.32304858539142,1
2,0.368206367176026,1
2,0.385921952873468,1
2,0.377508235350251,1
1,2.09508568897732,1
1,1.10332252755761,1
1,0.141544349957258,2
1,2.24345834048869,2
2,2.15697119186137,2
2,0.27577639399296,2
1,2.0359876769686,2
2,1.18676622487129,2
2,0.469247985165566,2
1,2.04882261521163,2
2,0.309997347815837,2
2,1.27420189249949,2
2,0.18334928015247,2
1,0.712088450747442,2
1,2.03628241821172,2
1,0.0227270945906639,2
1,0.0373236289785371,2
2,0.374068824481219,2
2,0.644847763795406,2
1,1.81469480220117,2
1,0.752288998570293,2
1,1.32304858539142,2
2,0.368206367176026,2
1,0.385921952873468,2
1,0.377508235350251,2
1,2.09508568897732,2
1,1.10332252755761,2
1,0.141544349957258,3
1,2.24345834048869,3
1,2.15697119186137,3
1,0.27577639399296,3
2,2.0359876769686,3
2,1.18676622487129,3
2,0.469247985165566,3
1,2.04882261521163,3
1,0.309997347815837,3
2,1.27420189249949,3
2,0.18334928015247,3
1,0.712088450747442,3
2,2.03628241821172,3
2,0.0227270945906639,3
2,0.0373236289785371,3
2,0.374068824481219,3
1,0.644847763795406,3
1,1.81469480220117,3
1,0.752288998570293,3
1,1.32304858539142,3
1,0.368206367176026,3
2,0.385921952873468,3
1,0.377508235350251,3
1,2.09508568897732,3
1,1.10332252755761,3
1,0.141544349957258,4
1,2.24345834048869,4
1,2.15697119186137,4
2,0.27577639399296,4
1,2.0359876769686,4
2,1.18676622487129,4
1,0.469247985165566,4
1,2.04882261521163,4
1,0.309997347815837,4
2,1.27420189249949,4
1,0.18334928015247,4
1,0.712088450747442,4
2,2.03628241821172,4
1,0.0227270945906639,4
1,0.0373236289785371,4
2,0.374068824481219,4
2,0.644847763795406,4
1,1.81469480220117,4
