"group","values",".sample"
2,2.60789750690076,1
2,4.07887049557126,1
1,1.20890327259423,1
1,0.853775328914535,1
1,0.270666517642911,1
2,0.823357266527398,1
1,0.0373227572999895,1
1,0.398730529522642,1
2,1.59654174550417,1
1,0.257628581952304,1
2,1.27482215869696,1
1,0.613347686827183,1
1,0.56106520164758,1
2,0.0264414758421481,1
2,0.666260392405093,1
2,0.222530308568938,1
2,0.0360185247845948,1
2,0.255350301973522,1
1,0.544549223476601,1
2,0.924895905718101,1
1,1.42248513727429,1
1,1.57390349325235,1
1,0.171307935845107,1
1,0.420834014657885,1
1,0.11421450227499,1
2,3.72542530836022,1
1,0.825011040973377,1
1,0.993550688917649,1
2,0.234001480042934,1
1,0.331182351801544,1
2,0.0864402579046628,1
1,0.189472082536668,1
1,0.629017387982458,1
1,0.621937432326376,1
1,1.47056171103361,1
1,0.0918812504969537,1
2,0.217368296986696,1
2,4.05971932948983,1
2,1.09341517179729,1
2,0.154573835682433,1
2,0.0225964662582429,1
2,1.99207763737979,1
2,0.0768049889486564,1
2,1.64248679383638,1
2,1.04487873776863,1
1,4.14560758080476,1
1,2.67175660850551,1
1,0.602188044262239,1
2,2.27423833841529,1
1,6.61638903133856,1
1,0.143003078197774,1
1,6.64568366967427,1
2,5.61086406344762,1
1,2.97817651731965,1
1,1.16281546736136,1
2,5.45640869671692,1
2,0.197505493560509,1
2,0.132541782036424,1
2,5.23774240249982,1
1,2.928126516287,1
2,1.08827414633706,1
2,2.35430964408514,1
1,0.642722149845213,1
2,3.25002367562873,1
1,4.32470395062261,1
2,2.08405757141771,1
1,0.214766551315502,1
2,0.276543570682406,1
2,1.3235859404318,1
1,0.0417398252524436,1
2,0.330755041446537,1
2,1.82882558787313,1
1,4.02934480812543,1
2,1.69031286403144,1
1,11.2561535267485,1
1,4.24602744914675,1
1,2.79203243712035,1
2,1.25030341213569,1
1,3.32315638700731,1
1,1.90127809671756,1
2,0.116852301009983,1
1,1.63553707337371,1
1,0.930138395912945,1
2,4.70024267343722,1
1,0.237142488125357,1
2,6.1275510352737,1
1,5.65205076197376,1
2,0.636458765915204,1
2,1.64678810862896,1
2,1.86431803815113,1
1,2.60789750690076,2
1,4.07887049557126,2
2,1.20890327259423,2
2,0.853775328914535,2
2,0.270666517642911,2
2,0.823357266527398,2
2,0.0373227572999895,2
1,0.398730529522642,2
2,1.59654174550417,2
2,0.257628581952304,2
2,1.27482215869696,2
1,0.613347686827183,2
2,0.56106520164758,2
2,0.0264414758421481,2
2,0.666260392405093,2
2,0.222530308568938,2
2,0.0360185247845948,2
2,0.255350301973522,2
2,0.544549223476601,2
1,0.924895905718101,2
1,1.42248513727429,2
1,1.57390349325235,2
1,0.171307935845107,2
1,0.420834014657885,2
1,0.11421450227499,2
1,3.72542530836022,2
1,0.825011040973377,2
1,0.993550688917649,2
1,0.234001480042934,2
1,0.331182351801544,2
2,0.0864402579046628,2
1,0.189472082536668,2
1,0.629017387982458,2
1,0.621937432326376,2
1,1.47056171103361,2
1,0.0918812504969537,2
1,0.217368296986696,2
2,4.05971932948983,2
2,1.09341517179729,2
2,0.154573835682433,2
1,0.0225964662582429,2
2,1.99207763737979,2
2,0.0768049889486564,2
1,1.64248679383638,2
2,1.04487873776863,2
1,4.14560758080476,2
1,2.67175660850551,2
1,0.602188044262239,2
1,2.27423833841529,2
2,6.61638903133856,2
1,0.143003078197774,2
2,6.64568366967427,2
2,5.61086406344762,2
2,2.97817651731965,2
1,1.16281546736136,2
2,5.45640869671692,2
2,0.197505493560509,2
1,0.132541782036424,2
1,5.23774240249982,2
2,2.928126516287,2
1,1.08827414633706,2
1,2.35430964408514,2
1,0.642722149845213,2
2,3.25002367562873,2
2,4.32470395062261,2
2,2.08405757141771,2
1,0.214766551315502,2
2,0.276543570682406,2
2,1.3235859404318,2
1,0.0417398252524436,2
2,0.330755041446537,2
2,1.82882558787313,2
2,4.02934480812543,2
2,1.69031286403144,2
1,11.2561535267485,2
1,4.24602744914675,2
2,2.79203243712035,2
2,1.25030341213569,2
2,3.32315638700731,2
1,1.90127809671756,2
1,0.116852301009983,2
1,1.63553707337371,2
1,0.930138395912945,2
2,4.70024267343722,2
1,0.237142488125357,2
1,6.1275510352737,2
2,5.65205076197376,2
2,0.636458765915204,2
2,1.64678810862896,2
1,1.86431803815113,2
1,2.60789750690076,3
1,4.07887049557126,3
2,1.20890327259423,3
2,0.853775328914535,3
2,0.270666517642911,3
1,0.823357266527398,3
2,0.0373227572999895,3
2,0.398730529522642,3
1,1.59654174550417,3
1,0.257628581952304,3
1,1.27482215869696,3
2,0.613347686827183,3
1,0.56106520164758,3
2,0.0264414758421481,3
2,0.666260392405093,3
1,0.222530308568938,3
2,0.0360185247845948,3
2,0.255350301973522,3
2,0.544549223476601,3
1,0.924895905718101,3
2,1.42248513727429,3
2,1.57390349325235,3
2,0.171307935845107,3
1,0.420834014657885,3
1,0.11421450227499,3
2,3.72542530836022,3
2,0.825011040973377,3
1,0.993550688917649,3
1,0.234001480042934,3
2,0.331182351801544,3
1,0.0864402579046628,3
1,0.189472082536668,3
1,0.629017387982458,3
2,0.621937432326376,3
2,1.47056171103361,3
2,0.0918812504969537,3
2,0.217368296986696,3
2,4.05971932948983,3
1,1.09341517179729,3
1,0.154573835682433,3
1,0.0225964662582429,3
2,1.99207763737979,3
1,0.0768049889486564,3
2,1.64248679383638,3
1,1.04487873776863,3
1,4.14560758080476,3
2,2.67175660850551,3
2,0.602188044262239,3
1,2.27423833841529,3
1,6.61638903133856,3
1,0.143003078197774,3
2,6.64568366967427,3
1,5.61086406344762,3
1,2.97817651731965,3
1,1.16281546736136,3
2,5.45640869671692,3
2,0.197505493560509,3
1,0.132541782036424,3
2,5.23774240249982,3
1,2.928126516287,3
1,1.08827414633706,3
1,2.35430964408514,3
2,0.642722149845213,3
2,3.25002367562873,3
2,4.32470395062261,3
2,2.08405757141771,3
2,0.214766551315502,3
1,0.276543570682406,3
1,1.3235859404318,3
2,0.0417398252524436,3
1,0.330755041446537,3
2,1.82882558787313,3
1,4.02934480812543,3
2,1.69031286403144,3
1,11.2561535267485,3
2,4.24602744914675,3
1,2.79203243712035,3
2,1.25030341213569,3
1,3.32315638700731,3
2,1.90127809671756,3
1,0.116852301009983,3
2,1.63553707337371,3
1,0.930138395912945,3
1,4.70024267343722,3
2,0.237142488125357,3
2,6.1275510352737,3
1,5.65205076197376,3
1,0.636458765915204,3
1,1.64678810862896,3
2,1.86431803815113,3
2,2.60789750690076,4
2,4.07887049557126,4
2,1.20890327259423,4
1,0.853775328914535,4
2,0.270666517642911,4
2,0.823357266527398,4
2,0.0373227572999895,4
1,0.398730529522642,4
1,1.59654174550417,4
1,0.257628581952304,4
2,1.27482215869696,4
2,0.613347686827183,4
1,0.56106520164758,4
1,0.0264414758421481,4
1,0.666260392405093,4
2,0.222530308568938,4
1,0.0360185247845948,4
2,0.255350301973522,4
2,0.544549223476601,4
1,0.924895905718101,4
2,1.42248513727429,4
1,1.57390349325235,4
2,0.171307935845107,4
1,0.420834014657885,4
1,0.11421450227499,4
1,3.72542530836022,4
2,0.825011040973377,4
1,0.993550688917649,4
2,0.234001480042934,4
2,0.331182351801544,4
2,0.0864402579046628,4
2,0.189472082536668,4
1,0.629017387982458,4
2,0.621937432326376,4
1,1.47056171103361,4
2,0.0918812504969537,4
1,0.217368296986696,4
2,4.05971932948983,4
1,1.09341517179729,4
1,0.154573835682433,4
2,0.0225964662582429,4
2,1.99207763737979,4
2,0.0768049889486564,4
1,1.64248679383638,4
2,1.04487873776863,4
1,4.14560758080476,4
1,2.67175660850551,4
1,0.602188044262239,4
2,2.27423833841529,4
2,6.61638903133856,4
1,0.143003078197774,4
2,6.64568366967427,4
1,5.61086406344762,4
2,2.97817651731965,4
1,1.16281546736136,4
2,5.45640869671692,4
1,0.197505493560509,4
2,0.132541782036424,4
2,5.23774240249982,4
2,2.928126516287,4
1,1.08827414633706,4
1,2.35430964408514,4
1,0.642722149845213,4
2,3.25002367562873,4
1,4.32470395062261,4
1,2.08405757141771,4
2,0.214766551315502,4
1,0.276543570682406,4
1,1.3235859404318,4
2,0.0417398252524436,4
2,0.330755041446537,4
2,1.82882558787313,4
2,4.02934480812543,4
2,1.69031286403144,4
2,11.2561535267485,4
2,4.24602744914675,4
2,2.79203243712035,4
1,1.25030341213569,4
1,3.32315638700731,4
1,1.90127809671756,4
1,0.116852301009983,4
1,1.63553707337371,4
1,0.930138395912945,4
1,4.70024267343722,4
1,0.237142488125357,4
2,6.1275510352737,4
2,5.65205076197376,4
1,0.636458765915204,4
1,1.64678810862896,4
1,1.86431803815113,4
2,2.60789750690076,5
1,4.07887049557126,5
